user,audio_file,valence,arousal
P58,AudioLDM2_scared_8_crop.wav,3,3
P58,MusicGen_tranquil_6_crop.wav,6,3
P58,AudioLDM2_dull_2_crop.wav,5,4
P58,Suno_gloomy_14_crop.wav,4,5
P58,Mustango_angry_2_crop.wav,6,6
P58,Udio_gloomy_8_crop.wav,8,7
P58,Udio_dull_7_crop.wav,8,6
P58,MusicGen_dull_4_crop.wav,6,5
P58,Udio_energetic_3_crop.wav,8,8
P58,AudioLDM2_energetic_10_crop.wav,7,6
P58,Udio_sad_8_crop.wav,6,5
P58,Suno_angry_7_crop.wav,9,7
P58,StableAudio_dull_13_crop.wav,6,5
P58,AudioLDM2_happy_8_crop.wav,8,7
P58,StableAudio_scared_13_crop.wav,6,5
P58,MusicGen_sad_4_crop.wav,4,7
P58,Mustango_calm_8_crop.wav,5,4
P58,Suno_scared_6_crop.wav,8,7
P58,Mustango_gloomy_9_crop.wav,8,4
P58,Suno_sad_12_crop.wav,8,5
P58,MusicGen_scared_14_crop.wav,3,5
P58,Mustango_relaxed_7_crop.wav,5,3
P58,Udio_anxious_1_crop.wav,8,8
P58,AudioLDM2_sad_13_crop.wav,6,5
P58,Mustango_sad_12_crop.wav,6,6
P58,AudioLDM2_relaxed_10_crop.wav,7,5
P58,MusicGen_calm_3_crop.wav,7,4
P58,AudioLDM2_calm_8_crop.wav,6,5
P58,Udio_tranquil_7_crop.wav,6,3
P58,Suno_tranquil_12_crop.wav,8,7
P58,StableAudio_happy_1_crop.wav,8,7
P58,StableAudio_angry_6_crop.wav,4,8
P58,AudioLDM2_angry_6_crop.wav,6,3
P58,Suno_relaxed_2_crop.wav,9,5
P58,MusicGen_excited_4_crop.wav,4,8
P58,Suno_happy_12_crop.wav,7,7
P58,Mustango_anxious_13_crop.wav,6,4
P58,AudioLDM2_tranquil_4_crop.wav,6,4
P58,Udio_calm_11_crop.wav,8,5
P58,Udio_angry_11_crop.wav,7,9
P58,StableAudio_tranquil_9_crop.wav,5,3
P58,Mustango_excited_14_crop.wav,6,7
P58,Mustango_dull_4_crop.wav,4,3
P58,AudioLDM2_gloomy_6_crop.wav,5,4
P58,Suno_dull_11_crop.wav,8,5
P58,Udio_relaxed_3_crop.wav,7,5
P58,MusicGen_angry_3_crop.wav,1,7
P58,StableAudio_energetic_8_crop.wav,5,7
P58,MusicGen_energetic_1_crop.wav,6,8
P58,MusicGen_anxious_13_crop.wav,7,8
P58,Suno_anxious_2_crop.wav,7,8
P58,Mustango_energetic_9_crop.wav,6,7
P58,Udio_scared_14_crop.wav,8,8
P58,Udio_happy_4_crop.wav,7,9
P58,AudioLDM2_anxious_4_crop.wav,3,5
P59,StableAudio_calm_9_crop.wav,4,8
P59,Mustango_tranquil_10_crop.wav,3,8
P59,Suno_tranquil_10_crop.wav,7,3
P59,MusicGen_calm_14_crop.wav,8,8
P59,Udio_sad_8_crop.wav,4,9
P59,StableAudio_relaxed_9_crop.wav,2,9
P59,StableAudio_gloomy_13_crop.wav,9,3
P59,Suno_energetic_5_crop.wav,9,1
P59,AudioLDM2_dull_6_crop.wav,2,6
P59,AudioLDM2_sad_13_crop.wav,3,8
P59,StableAudio_happy_6_crop.wav,9,2
P59,AudioLDM2_angry_13_crop.wav,1,9
P59,Mustango_angry_13_crop.wav,4,9
P59,Suno_scared_5_crop.wav,9,5
P59,AudioLDM2_tranquil_14_crop.wav,1,6
P59,MusicGen_angry_7_crop.wav,2,9
P59,Udio_relaxed_4_crop.wav,1,9
P59,MusicGen_relaxed_5_crop.wav,5,9
P59,Mustango_sad_10_crop.wav,2,8
P59,Udio_calm_14_crop.wav,9,2
P59,AudioLDM2_relaxed_8_crop.wav,1,5
P59,Suno_excited_8_crop.wav,9,9
P59,Udio_tranquil_2_crop.wav,1,4
P59,MusicGen_energetic_7_crop.wav,3,9
P59,StableAudio_tranquil_13_crop.wav,1,7
P59,Udio_energetic_2_crop.wav,3,9
P59,Udio_scared_8_crop.wav,7,9
P59,Udio_happy_6_crop.wav,3,9
P59,MusicGen_anxious_11_crop.wav,1,9
P59,AudioLDM2_calm_2_crop.wav,1,8
P59,Mustango_calm_1_crop.wav,3,7
P59,MusicGen_dull_11_crop.wav,6,9
P59,AudioLDM2_excited_9_crop.wav,7,6
P59,Mustango_happy_3_crop.wav,4,7
P59,Suno_sad_12_crop.wav,6,9
P59,Suno_calm_10_crop.wav,3,7
P59,StableAudio_anxious_11_crop.wav,5,7
P59,AudioLDM2_gloomy_10_crop.wav,3,2
P59,Udio_anxious_8_crop.wav,6,7
P59,AudioLDM2_happy_1_crop.wav,9,3
P59,Suno_happy_3_crop.wav,9,1
P59,Suno_angry_2_crop.wav,9,9
P59,Mustango_gloomy_12_crop.wav,1,1
P59,Udio_gloomy_11_crop.wav,9,9
P59,Suno_gloomy_13_crop.wav,9,1
P59,AudioLDM2_scared_11_crop.wav,1,8
P59,MusicGen_scared_13_crop.wav,9,1
P59,StableAudio_energetic_10_crop.wav,9,9
P59,StableAudio_angry_14_crop.wav,9,9
P59,MusicGen_sad_2_crop.wav,1,7
P59,MusicGen_tranquil_11_crop.wav,1,1
P59,Mustango_energetic_6_crop.wav,8,5
P59,StableAudio_scared_7_crop.wav,1,9
P59,StableAudio_excited_10_crop.wav,6,9
P59,StableAudio_sad_13_crop.wav,1,6
P59,MusicGen_excited_1_crop.wav,8,7
P60,AudioLDM2_energetic_9_crop.wav,1,3
P60,Udio_scared_2_crop.wav,7,5
P60,Suno_calm_12_crop.wav,8,1
P60,Udio_tranquil_11_crop.wav,5,2
P60,Udio_sad_9_crop.wav,3,6
P60,Suno_happy_1_crop.wav,8,8
P60,AudioLDM2_gloomy_10_crop.wav,4,4
P60,Mustango_tranquil_3_crop.wav,5,3
P60,MusicGen_anxious_4_crop.wav,7,8
P60,Udio_energetic_11_crop.wav,7,9
P60,Udio_happy_10_crop.wav,7,7
P60,Udio_relaxed_4_crop.wav,4,2
P60,StableAudio_scared_12_crop.wav,1,9
P60,Suno_excited_11_crop.wav,8,8
P60,StableAudio_tranquil_6_crop.wav,4,4
P60,Suno_anxious_13_crop.wav,7,8
P60,AudioLDM2_calm_6_crop.wav,3,2
P60,AudioLDM2_happy_4_crop.wav,6,6
P60,StableAudio_angry_2_crop.wav,3,8
P60,Mustango_happy_5_crop.wav,8,6
P60,AudioLDM2_dull_11_crop.wav,4,3
P60,MusicGen_scared_10_crop.wav,2,8
P60,Udio_gloomy_4_crop.wav,4,7
P60,StableAudio_energetic_13_crop.wav,5,6
P60,MusicGen_gloomy_13_crop.wav,6,8
P60,AudioLDM2_anxious_3_crop.wav,4,3
P60,AudioLDM2_sad_14_crop.wav,3,6
P60,Mustango_calm_13_crop.wav,4,2
P60,StableAudio_anxious_6_crop.wav,2,5
P60,StableAudio_relaxed_12_crop.wav,5,4
P60,Suno_energetic_2_crop.wav,8,7
P60,MusicGen_sad_1_crop.wav,3,5
P60,MusicGen_dull_11_crop.wav,7,8
P60,Mustango_energetic_11_crop.wav,3,5
P60,StableAudio_excited_13_crop.wav,7,7
P60,Udio_excited_6_crop.wav,8,9
P60,MusicGen_tranquil_13_crop.wav,3,4
P60,MusicGen_relaxed_6_crop.wav,6,5
P60,Udio_dull_1_crop.wav,5,1
P60,AudioLDM2_tranquil_3_crop.wav,4,4
P60,Mustango_angry_14_crop.wav,2,6
P60,StableAudio_dull_1_crop.wav,3,6
P60,StableAudio_sad_6_crop.wav,6,8
P60,MusicGen_happy_7_crop.wav,7,8
P60,Mustango_scared_2_crop.wav,2,8
P60,Suno_sad_7_crop.wav,6,1
P60,MusicGen_energetic_12_crop.wav,6,9
P60,Mustango_excited_12_crop.wav,5,3
P60,Suno_scared_2_crop.wav,5,6
P60,AudioLDM2_excited_8_crop.wav,7,5
P60,MusicGen_angry_6_crop.wav,6,9
P60,Mustango_anxious_11_crop.wav,5,6
P60,Udio_anxious_11_crop.wav,7,7
P60,Udio_calm_10_crop.wav,7,1
P60,Suno_angry_4_crop.wav,7,8
P60,Mustango_dull_11_crop.wav,4,2
P61,Mustango_gloomy_10_crop.wav,4,3
P61,Mustango_angry_10_crop.wav,1,9
P61,StableAudio_happy_4_crop.wav,1,3
P61,StableAudio_energetic_10_crop.wav,2,7
P61,AudioLDM2_scared_4_crop.wav,1,4
P61,Udio_calm_8_crop.wav,7,3
P61,AudioLDM2_tranquil_5_crop.wav,3,1
P61,MusicGen_excited_10_crop.wav,6,8
P61,AudioLDM2_energetic_10_crop.wav,7,6
P61,Mustango_anxious_12_crop.wav,5,3
P61,Suno_tranquil_11_crop.wav,5,4
P61,Suno_happy_4_crop.wav,7,8
P61,Mustango_sad_6_crop.wav,3,4
P61,MusicGen_scared_7_crop.wav,1,2
P61,Udio_anxious_5_crop.wav,1,5
P61,AudioLDM2_dull_4_crop.wav,6,4
P61,MusicGen_dull_13_crop.wav,1,3
P61,AudioLDM2_gloomy_14_crop.wav,2,3
P61,Udio_scared_6_crop.wav,8,7
P61,Mustango_happy_11_crop.wav,8,7
P61,Mustango_scared_12_crop.wav,1,5
P61,AudioLDM2_sad_6_crop.wav,3,4
P61,MusicGen_sad_1_crop.wav,1,3
P61,Mustango_energetic_1_crop.wav,7,6
P61,Mustango_calm_11_crop.wav,5,3
P61,MusicGen_angry_13_crop.wav,1,5
P61,AudioLDM2_happy_11_crop.wav,8,9
P61,Mustango_tranquil_4_crop.wav,1,5
P61,Udio_angry_4_crop.wav,1,7
P61,Suno_sad_13_crop.wav,9,1
P61,MusicGen_relaxed_14_crop.wav,5,4
P61,StableAudio_relaxed_14_crop.wav,3,3
P61,Suno_scared_5_crop.wav,5,7
P61,StableAudio_dull_5_crop.wav,3,5
P61,Suno_anxious_3_crop.wav,5,7
P61,Suno_calm_14_crop.wav,9,2
P61,StableAudio_calm_11_crop.wav,2,4
P61,Udio_gloomy_3_crop.wav,7,8
P61,AudioLDM2_calm_12_crop.wav,4,3
P61,MusicGen_gloomy_3_crop.wav,1,5
P61,MusicGen_anxious_8_crop.wav,1,5
P61,StableAudio_angry_9_crop.wav,4,9
P61,Mustango_relaxed_9_crop.wav,2,3
P61,Udio_tranquil_13_crop.wav,1,2
P61,Udio_dull_2_crop.wav,5,4
P61,StableAudio_excited_3_crop.wav,5,6
P61,Udio_relaxed_6_crop.wav,2,4
P61,StableAudio_anxious_7_crop.wav,6,6
P61,Mustango_excited_7_crop.wav,5,7
P61,StableAudio_scared_8_crop.wav,2,5
P61,Udio_happy_9_crop.wav,6,8
P61,AudioLDM2_relaxed_4_crop.wav,2,4
P61,AudioLDM2_anxious_4_crop.wav,4,6
P61,Suno_angry_9_crop.wav,5,7
P61,StableAudio_gloomy_3_crop.wav,1,5
P61,Suno_energetic_14_crop.wav,6,9
P62,Suno_excited_11_crop.wav,6,3
P62,AudioLDM2_anxious_10_crop.wav,6,3
P62,Mustango_anxious_10_crop.wav,6,3
P62,MusicGen_excited_2_crop.wav,2,6
P62,MusicGen_scared_2_crop.wav,2,6
P62,AudioLDM2_happy_3_crop.wav,7,3
P62,Mustango_gloomy_10_crop.wav,5,3
P62,Udio_dull_12_crop.wav,6,3
P62,Mustango_calm_4_crop.wav,6,2
P62,Udio_sad_7_crop.wav,3,5
P62,Suno_relaxed_14_crop.wav,6,2
P62,AudioLDM2_energetic_5_crop.wav,6,2
P62,Udio_energetic_2_crop.wav,6,2
P62,StableAudio_dull_13_crop.wav,6,2
P62,Udio_angry_14_crop.wav,2,6
P62,MusicGen_tranquil_11_crop.wav,4,7
P62,StableAudio_tranquil_11_crop.wav,7,3
P62,Suno_scared_13_crop.wav,3,6
P62,StableAudio_scared_8_crop.wav,6,3
P62,StableAudio_sad_5_crop.wav,6,3
P62,Mustango_tranquil_3_crop.wav,6,3
P62,MusicGen_relaxed_14_crop.wav,6,4
P62,Mustango_angry_1_crop.wav,7,2
P62,MusicGen_dull_13_crop.wav,6,4
P62,Suno_dull_7_crop.wav,6,2
P62,AudioLDM2_scared_7_crop.wav,7,2
P62,MusicGen_energetic_1_crop.wav,6,2
P62,Suno_energetic_4_crop.wav,3,6
P62,Udio_gloomy_10_crop.wav,7,3
P62,StableAudio_calm_14_crop.wav,2,7
P62,Udio_anxious_13_crop.wav,6,2
P62,Mustango_energetic_10_crop.wav,6,2
P62,Mustango_dull_13_crop.wav,7,3
P62,Udio_tranquil_9_crop.wav,2,7
P62,StableAudio_energetic_10_crop.wav,6,2
P62,Suno_calm_1_crop.wav,6,3
P62,MusicGen_gloomy_2_crop.wav,7,2
P62,Suno_happy_13_crop.wav,2,6
P62,Udio_excited_9_crop.wav,6,3
P62,MusicGen_happy_5_crop.wav,3,6
P62,StableAudio_happy_1_crop.wav,6,3
P62,AudioLDM2_excited_8_crop.wav,6,2
P62,MusicGen_calm_14_crop.wav,7,2
P62,Udio_happy_8_crop.wav,2,7
P62,Udio_calm_11_crop.wav,7,3
P62,StableAudio_gloomy_6_crop.wav,5,4
P62,AudioLDM2_gloomy_9_crop.wav,7,2
P62,StableAudio_anxious_11_crop.wav,2,6
P62,MusicGen_angry_2_crop.wav,6,3
P62,StableAudio_angry_13_crop.wav,3,6
P62,Mustango_excited_11_crop.wav,6,3
P62,Suno_anxious_11_crop.wav,5,2
P62,AudioLDM2_sad_7_crop.wav,3,6
P62,StableAudio_excited_4_crop.wav,7,3
P62,Suno_tranquil_4_crop.wav,5,6
P62,Suno_angry_5_crop.wav,7,2
P63,Mustango_tranquil_3_crop.wav,3,4
P63,StableAudio_gloomy_5_crop.wav,7,5
P63,StableAudio_relaxed_10_crop.wav,5,3
P63,MusicGen_energetic_1_crop.wav,2,8
P63,Udio_energetic_3_crop.wav,7,8
P63,AudioLDM2_scared_12_crop.wav,2,6
P63,Suno_excited_9_crop.wav,7,7
P63,Suno_happy_11_crop.wav,8,4
P63,MusicGen_angry_7_crop.wav,2,8
P63,Mustango_angry_13_crop.wav,3,7
P63,Mustango_excited_5_crop.wav,3,6
P63,MusicGen_sad_14_crop.wav,3,5
P63,Udio_calm_11_crop.wav,8,2
P63,Udio_relaxed_1_crop.wav,2,6
P63,Suno_angry_4_crop.wav,6,7
P63,MusicGen_scared_2_crop.wav,2,8
P63,StableAudio_tranquil_11_crop.wav,7,3
P63,Mustango_dull_8_crop.wav,3,6
P63,Suno_gloomy_10_crop.wav,3,2
P63,MusicGen_anxious_9_crop.wav,4,7
P63,StableAudio_anxious_14_crop.wav,3,5
P63,AudioLDM2_sad_13_crop.wav,3,6
P63,Udio_tranquil_7_crop.wav,4,2
P63,Mustango_happy_2_crop.wav,4,7
P63,StableAudio_happy_4_crop.wav,3,7
P63,StableAudio_angry_8_crop.wav,4,8
P63,Mustango_scared_6_crop.wav,2,7
P63,StableAudio_dull_8_crop.wav,3,6
P63,StableAudio_scared_1_crop.wav,2,8
P63,Suno_anxious_1_crop.wav,5,4
P63,StableAudio_energetic_14_crop.wav,3,7
P63,Udio_angry_4_crop.wav,4,7
P63,AudioLDM2_dull_12_crop.wav,3,4
P63,Udio_happy_11_crop.wav,4,6
P63,AudioLDM2_tranquil_1_crop.wav,3,5
P63,Mustango_gloomy_11_crop.wav,3,5
P63,MusicGen_gloomy_10_crop.wav,4,6
P63,AudioLDM2_anxious_14_crop.wav,3,6
P63,Udio_excited_5_crop.wav,6,7
P63,Udio_dull_13_crop.wav,7,5
P63,Suno_energetic_12_crop.wav,7,7
P63,Mustango_anxious_2_crop.wav,4,4
P63,Mustango_relaxed_13_crop.wav,4,6
P63,AudioLDM2_calm_14_crop.wav,4,6
P63,Udio_scared_9_crop.wav,6,7
P63,AudioLDM2_relaxed_6_crop.wav,7,5
P63,StableAudio_calm_5_crop.wav,4,5
P63,Suno_dull_9_crop.wav,8,3
P63,Suno_sad_9_crop.wav,7,2
P63,Udio_anxious_2_crop.wav,6,8
P63,Suno_relaxed_7_crop.wav,7,3
P63,Suno_scared_5_crop.wav,7,6
P63,MusicGen_dull_10_crop.wav,4,6
P63,MusicGen_tranquil_4_crop.wav,2,7
P63,AudioLDM2_gloomy_11_crop.wav,3,6
P63,MusicGen_calm_11_crop.wav,2,8
P64,Udio_dull_9_crop.wav,7,3
P64,Mustango_angry_3_crop.wav,2,8
P64,AudioLDM2_calm_5_crop.wav,3,1
P64,Mustango_anxious_2_crop.wav,2,5
P64,MusicGen_gloomy_3_crop.wav,6,6
P64,StableAudio_excited_4_crop.wav,3,8
P64,Suno_relaxed_6_crop.wav,9,2
P64,Suno_sad_4_crop.wav,9,6
P64,MusicGen_tranquil_9_crop.wav,3,7
P64,Mustango_tranquil_8_crop.wav,6,3
P64,Suno_calm_12_crop.wav,8,1
P64,Udio_tranquil_7_crop.wav,7,3
P64,StableAudio_angry_7_crop.wav,5,9
P64,Mustango_sad_13_crop.wav,5,1
P64,AudioLDM2_relaxed_1_crop.wav,7,3
P64,MusicGen_happy_5_crop.wav,7,8
P64,AudioLDM2_excited_8_crop.wav,6,3
P64,Suno_anxious_1_crop.wav,7,2
P64,Mustango_relaxed_10_crop.wav,3,2
P64,AudioLDM2_energetic_13_crop.wav,5,3
P64,Suno_dull_5_crop.wav,7,4
P64,Suno_angry_4_crop.wav,4,8
P64,AudioLDM2_tranquil_5_crop.wav,3,5
P64,AudioLDM2_anxious_5_crop.wav,6,5
P64,AudioLDM2_happy_2_crop.wav,3,5
P64,AudioLDM2_scared_8_crop.wav,3,4
P64,Mustango_dull_4_crop.wav,1,2
P64,AudioLDM2_sad_12_crop.wav,5,6
P64,Suno_gloomy_4_crop.wav,8,5
P64,Mustango_gloomy_10_crop.wav,3,5
P64,Mustango_happy_6_crop.wav,4,5
P64,StableAudio_relaxed_11_crop.wav,6,3
P64,StableAudio_calm_14_crop.wav,6,3
P64,Mustango_calm_14_crop.wav,3,2
P64,MusicGen_relaxed_14_crop.wav,6,7
P64,StableAudio_anxious_9_crop.wav,6,7
P64,StableAudio_happy_14_crop.wav,6,5
P64,StableAudio_scared_7_crop.wav,4,6
P64,Udio_scared_13_crop.wav,7,5
P64,Udio_relaxed_5_crop.wav,7,2
P64,Udio_gloomy_4_crop.wav,7,3
P64,StableAudio_gloomy_6_crop.wav,4,3
P64,MusicGen_scared_3_crop.wav,3,3
P64,Mustango_energetic_7_crop.wav,7,6
P64,Udio_angry_8_crop.wav,2,8
P64,StableAudio_energetic_8_crop.wav,7,6
P64,StableAudio_dull_2_crop.wav,9,3
P64,Suno_happy_13_crop.wav,9,6
P64,Suno_excited_10_crop.wav,3,3
P64,MusicGen_sad_10_crop.wav,2,1
P64,Mustango_scared_4_crop.wav,3,7
P64,StableAudio_tranquil_8_crop.wav,6,2
P64,MusicGen_calm_6_crop.wav,6,7
P64,MusicGen_energetic_2_crop.wav,3,9
P64,Udio_anxious_9_crop.wav,7,6
P65,StableAudio_gloomy_6_crop.wav,3,4
P65,Udio_dull_6_crop.wav,5,4
P65,Suno_happy_7_crop.wav,6,5
P65,Suno_calm_1_crop.wav,5,4
P65,AudioLDM2_calm_9_crop.wav,3,4
P65,Udio_tranquil_2_crop.wav,3,3
P65,Suno_excited_6_crop.wav,6,7
P65,AudioLDM2_anxious_10_crop.wav,4,3
P65,MusicGen_excited_4_crop.wav,6,7
P65,StableAudio_dull_11_crop.wav,8,5
P65,MusicGen_dull_14_crop.wav,5,5
P65,Suno_angry_4_crop.wav,6,7
P65,StableAudio_energetic_14_crop.wav,6,6
P65,Udio_happy_2_crop.wav,8,5
P65,MusicGen_gloomy_4_crop.wav,5,5
P65,MusicGen_angry_14_crop.wav,4,8
P65,AudioLDM2_happy_9_crop.wav,6,5
P65,Mustango_happy_7_crop.wav,7,9
P65,AudioLDM2_sad_10_crop.wav,5,4
P65,StableAudio_relaxed_9_crop.wav,8,3
P65,Mustango_dull_5_crop.wav,5,3
P65,StableAudio_sad_11_crop.wav,6,7
P65,Udio_angry_1_crop.wav,8,9
P65,Mustango_scared_9_crop.wav,5,6
P65,MusicGen_scared_3_crop.wav,5,5
P65,AudioLDM2_angry_8_crop.wav,4,4
P65,Udio_relaxed_8_crop.wav,6,6
P65,StableAudio_excited_12_crop.wav,7,6
P65,MusicGen_anxious_9_crop.wav,6,7
P65,MusicGen_energetic_12_crop.wav,6,7
P65,StableAudio_angry_2_crop.wav,6,7
P65,Mustango_anxious_1_crop.wav,7,3
P65,Mustango_relaxed_10_crop.wav,6,6
P65,StableAudio_calm_12_crop.wav,6,5
P65,MusicGen_sad_9_crop.wav,5,7
P65,Suno_energetic_13_crop.wav,8,7
P65,StableAudio_scared_3_crop.wav,4,5
P65,AudioLDM2_dull_4_crop.wav,5,4
P65,Mustango_sad_9_crop.wav,7,2
P65,Mustango_energetic_14_crop.wav,8,8
P65,AudioLDM2_excited_6_crop.wav,7,7
P65,Udio_anxious_8_crop.wav,8,7
P65,Suno_dull_14_crop.wav,7,6
P65,StableAudio_tranquil_11_crop.wav,6,3
P65,AudioLDM2_energetic_12_crop.wav,7,6
P65,StableAudio_happy_13_crop.wav,9,5
P65,Udio_gloomy_8_crop.wav,7,6
P65,AudioLDM2_scared_4_crop.wav,4,3
P65,Udio_calm_9_crop.wav,8,3
P65,MusicGen_happy_12_crop.wav,7,4
P65,Suno_scared_9_crop.wav,5,5
P65,Mustango_tranquil_2_crop.wav,6,3
P65,Suno_sad_6_crop.wav,8,3
P65,Suno_gloomy_12_crop.wav,8,7
P65,Mustango_angry_2_crop.wav,4,8
P66,Suno_gloomy_3_crop.wav,4,3
P66,MusicGen_angry_5_crop.wav,2,8
P66,Mustango_happy_3_crop.wav,5,4
P66,AudioLDM2_dull_5_crop.wav,6,3
P66,AudioLDM2_energetic_3_crop.wav,6,5
P66,Mustango_anxious_8_crop.wav,5,1
P66,AudioLDM2_calm_7_crop.wav,5,2
P66,MusicGen_calm_4_crop.wav,6,3
P66,Udio_energetic_9_crop.wav,8,7
P66,Udio_excited_4_crop.wav,8,7
P66,Mustango_calm_13_crop.wav,4,1
P66,MusicGen_anxious_7_crop.wav,4,6
P66,Suno_excited_5_crop.wav,7,7
P66,AudioLDM2_scared_2_crop.wav,2,2
P66,Udio_happy_3_crop.wav,7,6
P66,Mustango_sad_7_crop.wav,2,1
P66,MusicGen_dull_4_crop.wav,4,2
P66,Udio_relaxed_11_crop.wav,5,2
P66,Suno_scared_7_crop.wav,6,2
P66,Udio_sad_9_crop.wav,6,5
P66,Suno_calm_14_crop.wav,3,1
P66,StableAudio_tranquil_12_crop.wav,5,2
P66,Udio_calm_9_crop.wav,7,3
P66,Udio_scared_5_crop.wav,8,8
P66,AudioLDM2_tranquil_10_crop.wav,2,1
P66,AudioLDM2_anxious_8_crop.wav,5,3
P66,Suno_dull_3_crop.wav,5,5
P66,StableAudio_gloomy_11_crop.wav,6,3
P66,AudioLDM2_angry_6_crop.wav,4,5
P66,StableAudio_scared_5_crop.wav,3,1
P66,Mustango_scared_1_crop.wav,1,7
P66,AudioLDM2_sad_5_crop.wav,2,5
P66,StableAudio_relaxed_13_crop.wav,6,2
P66,Suno_happy_14_crop.wav,9,8
P66,MusicGen_happy_10_crop.wav,6,6
P66,StableAudio_energetic_1_crop.wav,3,5
P66,StableAudio_calm_5_crop.wav,5,1
P66,StableAudio_anxious_5_crop.wav,1,5
P66,AudioLDM2_relaxed_2_crop.wav,5,2
P66,Suno_tranquil_1_crop.wav,6,2
P66,MusicGen_scared_9_crop.wav,4,4
P66,AudioLDM2_excited_3_crop.wav,4,4
P66,StableAudio_dull_12_crop.wav,3,5
P66,Mustango_gloomy_6_crop.wav,3,2
P66,Mustango_angry_6_crop.wav,1,7
P66,Suno_angry_11_crop.wav,8,7
P66,StableAudio_happy_7_crop.wav,2,4
P66,Mustango_dull_5_crop.wav,1,2
P66,MusicGen_relaxed_13_crop.wav,6,7
P66,MusicGen_tranquil_3_crop.wav,3,2
P66,StableAudio_excited_4_crop.wav,1,4
P66,Udio_tranquil_6_crop.wav,6,2
P66,Udio_anxious_13_crop.wav,8,5
P66,Udio_gloomy_12_crop.wav,7,7
P66,Udio_dull_8_crop.wav,9,3
P66,Suno_relaxed_6_crop.wav,9,7
P67,Udio_scared_8_crop.wav,8,7
P67,AudioLDM2_relaxed_2_crop.wav,5,2
P67,Udio_excited_12_crop.wav,7,7
P67,StableAudio_excited_4_crop.wav,4,6
P67,AudioLDM2_energetic_8_crop.wav,7,7
P67,AudioLDM2_tranquil_13_crop.wav,2,2
P67,Udio_gloomy_9_crop.wav,8,7
P67,StableAudio_calm_7_crop.wav,2,2
P67,Suno_happy_3_crop.wav,8,5
P67,Mustango_gloomy_2_crop.wav,4,3
P67,Mustango_tranquil_4_crop.wav,6,2
P67,MusicGen_happy_10_crop.wav,7,5
P67,Udio_angry_4_crop.wav,5,9
P67,Mustango_angry_1_crop.wav,3,6
P67,AudioLDM2_calm_11_crop.wav,3,2
P67,Mustango_anxious_8_crop.wav,5,3
P67,Udio_sad_2_crop.wav,7,3
P67,MusicGen_calm_7_crop.wav,5,2
P67,AudioLDM2_excited_4_crop.wav,7,7
P67,Suno_tranquil_2_crop.wav,7,3
P67,AudioLDM2_happy_5_crop.wav,8,7
P67,AudioLDM2_angry_11_crop.wav,3,6
P67,AudioLDM2_sad_5_crop.wav,3,3
P67,AudioLDM2_dull_7_crop.wav,3,5
P67,Mustango_scared_4_crop.wav,3,7
P67,Mustango_calm_5_crop.wav,3,2
P67,MusicGen_sad_11_crop.wav,2,8
P67,MusicGen_relaxed_8_crop.wav,6,4
P67,MusicGen_tranquil_5_crop.wav,4,3
P67,Suno_relaxed_13_crop.wav,8,4
P67,StableAudio_angry_13_crop.wav,2,3
P67,Suno_calm_5_crop.wav,7,4
P67,Suno_anxious_6_crop.wav,7,5
P67,MusicGen_angry_12_crop.wav,4,8
P67,StableAudio_gloomy_12_crop.wav,5,3
P67,StableAudio_energetic_11_crop.wav,6,7
P67,Mustango_sad_5_crop.wav,4,3
P67,Suno_gloomy_4_crop.wav,4,3
P67,Udio_calm_1_crop.wav,7,2
P67,Mustango_relaxed_7_crop.wav,4,3
P67,StableAudio_anxious_12_crop.wav,7,7
P67,Suno_dull_3_crop.wav,5,5
P67,Udio_energetic_9_crop.wav,7,8
P67,StableAudio_tranquil_10_crop.wav,3,3
P67,AudioLDM2_scared_14_crop.wav,3,4
P67,Suno_excited_5_crop.wav,8,8
P67,MusicGen_gloomy_8_crop.wav,3,4
P67,StableAudio_relaxed_11_crop.wav,6,2
P67,StableAudio_happy_2_crop.wav,7,8
P67,Udio_tranquil_7_crop.wav,3,3
P67,MusicGen_scared_14_crop.wav,2,5
P67,AudioLDM2_gloomy_7_crop.wav,6,3
P67,StableAudio_sad_7_crop.wav,8,7
P67,StableAudio_scared_7_crop.wav,7,7
P67,MusicGen_anxious_11_crop.wav,4,8
P67,Udio_happy_1_crop.wav,8,6
P68,Suno_sad_11_crop.wav,7,2
P68,Mustango_dull_4_crop.wav,3,5
P68,StableAudio_dull_2_crop.wav,7,7
P68,Suno_calm_7_crop.wav,6,2
P68,Udio_angry_14_crop.wav,7,7
P68,MusicGen_tranquil_11_crop.wav,7,3
P68,AudioLDM2_sad_5_crop.wav,8,5
P68,AudioLDM2_dull_11_crop.wav,6,6
P68,Mustango_excited_13_crop.wav,5,7
P68,Suno_gloomy_12_crop.wav,5,8
P68,MusicGen_anxious_7_crop.wav,3,5
P68,Udio_gloomy_13_crop.wav,5,4
P68,Mustango_sad_4_crop.wav,3,6
P68,StableAudio_tranquil_8_crop.wav,4,5
P68,Suno_relaxed_1_crop.wav,7,5
P68,MusicGen_dull_4_crop.wav,5,5
P68,StableAudio_angry_8_crop.wav,1,9
P68,AudioLDM2_energetic_12_crop.wav,5,6
P68,Udio_excited_10_crop.wav,7,7
P68,StableAudio_happy_7_crop.wav,3,6
P68,Suno_tranquil_4_crop.wav,7,2
